Produto,Grupo,SubGrupo,Ultima Compra,Ultima Venda,Qtd Ent,Estoque Geral,Custo Estoque,Vr.Venal,Qtde Ven,Custo Venda,Vr.Venda,Margem,Venda Media,Reposicao,Pr.Venda
CASAQUINHO FURO LUREX,Confeccao,CASACO,26/03/13,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
CASAQUINHO FURO ZIPER,Confeccao,CASACO,26/03/13,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
CASAQUINHO LINHO,Confeccao,CASACO,27/02/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
CASAQUINHO LISTADO,Confeccao,BLUSA,07/03/12,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
CASAQUINHO LISTRADO TRICOT,Confeccao,CASACO,03/04/14,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.76,139.9
CASAQUINHO LURES,Confeccao,CASACO,26/03/13,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.9,49.9
CASAQUINHO LUREX,Confeccao,CASACO,26/03/13,00/00/00,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.96,149.9
CASAQUINHO MALHA,Confeccao,CASACO,16/04/14,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
CASAQUINHO MISSIONE,Confeccao,CASACO,26/03/13,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.9,149.9
CASAQUINHO ML,Confeccao,BLUSA,28/04/11,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.95,99.91
CASAQUINHO PONTA FRISE,Confeccao,CASACO,26/03/13,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,139.9
CASAQUINHO PONTA NET,Confeccao,CASACO,26/03/13,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
CASAQUINHO RENDADO,Confeccao,CASACO,26/03/13,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.36,129.9
CASAQUINHO RENDADO LUREX,Confeccao,CASACO,26/03/13,00/00/00,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.88,99.9
CASAQUINHO SBLIMADO,Confeccao,CASACO,16/04/14,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
CASAQUINHO SENHORA,Confeccao,CASACO,27/03/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40.0,79.9
CASAQUINHO TRABALHADO,Confeccao,BLUSA,01/04/15,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.0,79.9
CAT C PALA,Confeccao,BLUSA,01/10/14,00/00/00,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
CAT EST. C/TULE,Confeccao,BLUSA,27/08/14,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
CAT ESTAMP,Confeccao,BLUSA,27/08/14,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.9,79.9
CAT GLOSS,Confeccao,BLUSA,12/11/14,00/00/00,14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64.9,124.9
CAT GLOSS C RENDA,Confeccao,BLUSA,12/11/14,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54.9,99.9
CAT VISCOSE,Confeccao,BLUSA,12/11/14,00/00/00,27,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55.809090909090905,110.80909090909091
CATALOGO,Acessorios,ACESSORIOS,05/04/12,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.49,1.5
CATEIRA,Acessorios,CARTEIRA,05/10/11,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36.47,59.9
CATESTEIRA,Acessorios,ACESSORIOS,07/02/22,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.05,1.0
CAVEIRA,Acessorios,ACESSORIOS,17/09/12,00/00/00,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.66,3.9
CAVEIRA CRISTAL,Acessorios,ACESSORIOS,17/09/12,00/00/00,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,3.9
CAZAQUINHO,Confeccao,BLUSA,27/04/11,00/00/00,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58.28333333333334,116.57000000000001
CD DVD PALTERM,Acessorios,ACESSORIOS,25/03/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0
CESTO PARA CANALETADO,Acessorios,ACESSORIOS,26/09/12,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28.3,28.3
CESTO SLET,Acessorios,ACESSORIOS,26/09/12,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.32,22.32
CF BLUSA DET OMBROS CM SAIA JE,Confeccao,CONJUNTO,17/04/12,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,61.45,209.9
CF BLUSA ONCA C SAIA,Confeccao,CONJUNTO,17/04/12,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.45,219.9
CF BLUSA PELUCIA MANGA C SAIA,Confeccao,CONJUNTO,17/04/12,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,51.45,179.9
CF BLUSA PREGA SOBREPOSTA C SA,Confeccao,CONJUNTO,17/04/12,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46.95,169.9
CF BLUSA SILK BAILARINA C SAIA,Confeccao,CONJUNTO,17/04/12,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,53.95,199.9
CH BICHINHO,Sapato Feminino,CHINELOS,26/09/12,00/00/00,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.3,12.9
CH LISTRADO,Sapato Feminino,CHINELOS,26/09/12,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.63,11.9
CH MALHA,Sapato Feminino,CHINELOS,26/09/12,00/00/00,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6795,12.9
CHALE C/FRANJA,Acessorios,ACESSORIOS,26/03/13,00/00/00,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.9,39.9
CHAMISE,Confeccao,CAMISA,27/05/21,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,152.4,262.4
CHAMISE,Confeccao,CASACO,12/03/14,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,139.9
CHAMISE,Confeccao,VESTIDO,23/05/19,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,139.9,249.9
CHAMISIE,Confeccao,BLUSA,14/09/11,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,139.9
CHEMISE,Confeccao,BLUSA,24/07/15,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.90000000000002,196.5666666666667
CHEMISE,Confeccao,CAMISA,17/03/22,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,114.76,209.9
CHEMISE,Confeccao,CAMISOLA,25/09/12,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71.16,149.9
CHEMISE,Confeccao,VESTIDO,31/05/12,00/00/00,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,63.3475,209.9
CHEMISE BARBARA,Confeccao,BLUSA,11/03/16,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.9,199.9
CHEMISE DE SEDA,Confeccao,CAMISA,22/05/13,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,159.9
CHEMISE DE TENCEL,Confeccao,BLUSA,28/05/14,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,179.9
CHEMISE ELENA,Confeccao,BLUSA,11/03/16,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,129.9,219.9
CHEMISE NAYARA,Confeccao,BLUSA,11/03/16,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.9,199.9
CHEMISE SAMANTA,Confeccao,BLUSA,18/04/16,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.9,179.9
CHEMISE TRICO,Confeccao,BLUSA,29/04/11,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.95,119.9
CHEMISE XADREX,Confeccao,BLUSA,07/03/12,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,96.9,169.9
CHEMISE XADREZ,Confeccao,BLUSA,19/05/11,00/00/00,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.95,149.91
CHEMISIE JEANS,Confeccao,BLUSA,01/06/17,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.96,199.9
CHEMISIE JESSICA,Confeccao,BLUSA,11/03/16,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.9,199.9
CHEMISIER,Confeccao,VESTIDO,19/03/19,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71.89,149.9
CHINELO,Chinelo Feminino,******************************,13/01/16,00/00/00,36,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.03,39.9
CHINELO,Chinelo Feminino,CHINELO FEMININO,31/10/19,29/03/25,1731,32.0,1364.83,2766.8,34,1286.6100000000001,2346.21,1254.23,112.47,20.773218390804598,42.78505747126437
CHINELO,Chinelo Infantil,******************************,30/07/13,00/00/00,16,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.81,34.9
CHINELO,Chinelo Infantil,CHINELO INFANTIL,23/11/20,00/00/00,25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.52333333333333,43.23333333333333
CHINELO,Chinelo Masculino,******************************,26/05/17,00/00/00,117,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28.18166666666667,56.56666666666666
CHINELO,Chinelo Masculino,CHINELO MASCULINO,30/09/16,28/02/25,1556,11.0,333.14,688.9,17,458.55,928.3,418.94,69.9,24.09235294117647,49.75835294117647
CHINELO,Sapato Feminino,******************************,29/10/11,00/00/00,324,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.343571428571428,26.685714285714283
CHINELO,Sapato Feminino,CHINELO,30/07/18,00/00/00,1975,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23.08154471544715,49.28203252032521
CHINELO,Sapato Feminino,CHINELOS,31/08/23,29/03/25,11350,265.0,10965.98,24126.1,273,10636.39,18381.77,2747.36,140.0,28.25569395017794,58.73067615658363
CHINELO,Sapato Feminino,RASTEIRINHA,25/11/16,00/00/00,60,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.266666666666666,109.90000000000002
CHINELO,Sapato Feminino,SANDALIA,16/12/16,00/00/00,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
CHINELO,Sapato Feminino,TENIS,24/07/14,00/00/00,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.78,19.9
CHINELO,Sapato Masculino,CHINELO,30/12/13,30/04/25,3336,13.0,693.12,1578.7,11,620.59,1353.0,683.28,129.9,29.619795918367345,61.568622448979596
CHINELO ANATOMICO,Sapato Feminino,CHINELOS,14/02/13,00/00/00,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.9,24.9
CHINELO ANATOMICO BORDADO,Sapato Feminino,CHINELOS,14/02/13,00/00/00,84,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.9,24.9
CHINELO ANDACCO,Sapato Masculino,CHINELO,15/03/11,00/00/00,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.95,89.91
CHINELO APLIQUES,Sapato Feminino,CHINELOS,25/09/12,00/00/00,103,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10974,19.9
CHINELO BEN 10,Chinelo Masculino,CHINELO MASCULINO,31/10/12,00/00/00,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.9,39.9
CHINELO BEN 10 BABY,Chinelo Infantil,CHINELO INFANTIL,18/10/12,00/00/00,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.19,21.9
CHINELO BICHINHO,Sapato Feminino,CHINELOS,26/09/12,00/00/00,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.3,11.9
CHINELO CARTAGO,Chinelo Masculino,CHINELO MASCULINO,28/09/12,00/00/00,144,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.754285714285714,37.902857142857144
CHINELO CARTAGO FIJI,Chinelo Masculino,CHINELO MASCULINO,14/02/13,00/00/00,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.95,49.9
CHINELO CARTAGO MALI,Chinelo Masculino,CHINELO MASCULINO,28/05/14,00/00/00,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.41,44.9
CHINELO CARTAGO MALTA,Chinelo Masculino,CHINELO MASCULINO,28/05/14,00/00/00,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.92,39.9
CHINELO COGTTON,Sapato Feminino,CHINELOS,26/09/12,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.96,11.9
CHINELO CONFORTFLEX,Sapato Feminino,CHINELOS,31/05/11,00/00/00,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.95,79.9
CHINELO COURO,Chinelo Masculino,CHINELO MASCULINO,04/04/12,00/00/00,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.9,79.9
CHINELO EVERLAST,Sapato Masculino,CHINELO,23/03/11,00/00/00,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.95,29.9
CHINELO FEM,Sapato Feminino,CHINELO,17/03/15,00/00/00,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28.47,64.9
CHINELO FEM. SINTETICO,Sapato Feminino,RASTEIRINHA,10/02/14,00/00/00,30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.9,59.9
CHINELO FLORA FEMININO,Chinelo Infantil,CHINELO INFANTIL,25/09/12,00/00/00,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.83,21.9
CHINELO GARDEN,Chinelo Feminino,CHINELO FEMININO,21/03/13,00/00/00,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22275,44.9
CHINELO GUGA,Sapato Feminino,CHINELOS,09/06/14,00/00/00,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.94,29.9
CHINELO GUGA MASC,Sapato Masculino,CHINELO,06/03/15,00/00/00,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.92,39.9
CHINELO HARMONIC V SP,Chinelo Feminino,CHINELO FEMININO,31/07/13,00/00/00,60,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.33,99.9
CHINELO HAVAIANA,Chinelo Feminino,CHINELO FEMININO,30/01/13,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.51,29.9
CHINELO HAVAIANAS,Chinelo Feminino,CHINELO FEMININO,30/01/13,00/00/00,131,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.075999999999999,31.9
CHINELO HAVAIANAS,Sapato Feminino,CHINELOS,25/11/11,00/00/00,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.45,27.4
CHINELO HOMEM ARANHA,Chinelo Masculino,CHINELO MASCULINO,31/10/12,00/00/00,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.26,29.9
CHINELO HOMEM ARANHA BABY,Chinelo Infantil,CHINELO INFANTIL,18/10/12,00/00/00,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.19,21.9
CHINELO HOT WHEELS TRACK,Chinelo Infantil,CHINELO INFANTIL,15/02/13,00/00/00,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.72,24.9
CHINELO INDAIA,Sapato Feminino,CHINELOS,29/03/11,00/00/00,221,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.12391304347826,54.25086956521739
CHINELO IPANEMA CHARME,Chinelo Feminino,CHINELO FEMININO,07/02/13,00/00/00,60,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.83,9.9
CHINELO IPANEMA CHIC,Sapato Feminino,CHINELOS,05/06/14,00/00/00,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.27,14.9
CHINELO IPANEMA ENCANTO,Chinelo Feminino,CHINELO FEMININO,07/02/13,00/00/00,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.09,24.9
CHINELO IPANEMA FIT SUMMER,Sapato Feminino,CHINELOS,05/06/14,00/00/00,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.27,14.9
CHINELO IPANEMA LOLITA,Chinelo Feminino,CHINELO FEMININO,07/02/13,00/00/00,60,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.12,19.9
CHINELO IPANEMA SUNSET,Sapato Feminino,CHINELOS,05/06/14,00/00/00,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.12,24.9
CHINELO JOLIE,Chinelo Infantil,CHINELO INFANTIL,25/09/12,00/00/00,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.37,17.9
CHINELO LACO,Sapato Feminino,CHINELOS,26/09/12,00/00/00,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8965,17.4
CHINELO LARA MELO,Sapato Feminino,CHINELOS,22/03/11,00/00/00,44,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.9125,19.9
CHINELO LARA MELO,Sapato Feminino,RASTEIRINHA,04/11/13,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.9,24.9
CHINELO LOVE CITY II,Chinelo Feminino,CHINELO FEMININO,18/07/13,00/00/00,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38.09,79.9
CHINELO MALHA,Sapato Feminino,CHINELOS,26/09/12,00/00/00,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.63,9.9
CHINELO MASC.,Sapato Feminino,CHINELOS,26/09/12,00/00/00,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.63,12.9
CHINELO MASC.,Sapato Masculino,CHINELO,26/09/12,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.63,19.9
CHINELO MELISS SWEET DAISY,Sapato Feminino,RASTEIRINHA,04/09/14,00/00/00,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.44,69.9
CHINELO MELISSA,Chinelo Feminino,CHINELO FEMININO,22/11/18,00/00/00,84,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47.23,89.9
CHINELO MELISSA,Sapato Feminino,CHINELO,26/07/18,00/00/00,126,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.87285714285714,97.04285714285716
CHINELO MELISSA,Sapato Feminino,CHINELOS,30/10/14,00/00/00,228,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48.24857142857143,97.04285714285716
CHINELO MELISSA,Sapato Feminino,RASTEIRINHA,28/05/14,00/00/00,234,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.67636363636364,76.26363636363637
CHINELO ML,Sapato Feminino,CHINELOS,26/09/12,00/00/00,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.63,11.9
CHINELO ML LISTRADO,Sapato Feminino,CHINELOS,26/09/12,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.3,14.9
CHINELO MORANGUINHO,Chinelo Feminino,CHINELO FEMININO,25/09/12,00/00/00,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.85,19.9
CHINELO NEW PRINT,Sapato Masculino,CHINELO,26/03/13,00/00/00,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36.95,79.9
CHINELO NUVEM,Sapato Feminino,CHINELOS,23/10/24,10/03/25,144,7.0,140.0,420.0,39,780.0,1950.0,150.0,50.0,20.0,60.0
CHINELO OLIMP,Sapato Feminino,CHINELOS,26/03/11,00/00/00,47,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.95,43.24
CHINELO OLK,Sapato Masculino,CHINELO,29/03/11,00/00/00,83,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.45,41.56666666666666
CHINELO OPANKA,Sapato Feminino,CHINELOS,13/10/11,00/00/00,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.39,19.9
CHINELO OPANKA,Sapato Masculino,CHINELO,05/10/11,00/00/00,60,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4858,14.9
CHINELO PEGADA,Sapato Masculino,CHINELO,15/03/11,00/00/00,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.95,79.9
CHINELO PICADILLY,Chinelo Feminino,CHINELO FEMININO,01/02/13,00/00/00,17,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,77.41749999999999,98.80000000000001
CHINELO PICCADILY,Sapato Feminino,CHINELOS,23/03/11,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.95,69.9
CHINELO POLIAMIDA,Sapato Feminino,CHINELOS,26/09/12,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.96,13.4
CHINELO POLLY,Chinelo Feminino,CHINELO FEMININO,25/09/12,00/00/00,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.39,14.9
CHINELO PSYCHO,Chinelo Feminino,CHINELO FEMININO,21/03/13,00/00/00,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22275,44.9
CHINELO PVC,Sapato Feminino,CHINELO,31/10/14,00/00/00,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.9,29.9
CHINELO PVC,Sapato Feminino,CHINELOS,31/10/14,00/00/00,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.9,29.9
CHINELO RADEEN,Sapato Masculino,CHINELO,18/08/11,00/00/00,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.7175,39.91
CHINELO RAFITTHY,Sapato Feminino,CHINELOS,06/02/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.7,29.9
CHINELO RIDER,Chinelo Masculino,CHINELO MASCULINO,30/09/16,00/00/00,84,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.443333333333333,24.899999999999995
CHINELO RIDER,Sapato Masculino,CHINELO,23/03/11,00/00/00,194,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.695999999999998,31502
CHINELO RIDER MASC,Sapato Masculino,CHINELO,06/03/15,00/00/00,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.44,34.9
CHINELO RIDER R LINE,Chinelo Infantil,CHINELO INFANTIL,30/09/16,00/00/00,46,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.553999999999998,25.9
CHINELO SEMI IGUAL,Sapato Feminino,CHINELOS,25/09/12,00/00/00,158,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.352857142857143,19.9
CHINELO SOLADO SINTETICO,Sapato Feminino,CHINELOS,26/09/12,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.96,19.9
CHINELO SOLAR,Sapato Feminino,CHINELOS,25/09/12,00/00/00,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.443333333333333,24.899999999999995
CHINELO TECIDO,Sapato Feminino,CHINELOS,26/09/12,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.96,14.9
CHINELO TROCA TIRA,Sapato Feminino,CHINELOS,27/02/13,00/00/00,60,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.5,28.9
CHINELO TROCA TIRAS FEM,Sapato Feminino,CHINELOS,07/12/12,00/00/00,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.16,28.9
CHINELO TROPICAL,Chinelo Feminino,CHINELO FEMININO,21/03/13,00/00/00,60,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.73,34.9
CHINELO USAFLEX,Sapato Feminino,CHINELOS,10/05/11,00/00/00,45,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.24,79.9
CHINELO VISCOLYCRA,Sapato Feminino,CHINELOS,26/09/12,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.96,19.9
CHINELO VITTA,Sapato Feminino,CHINELOS,18/03/11,00/00/00,33,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.95,19.9
CHINELO ZAX,Sapato Feminino,CHINELO,06/03/15,00/00/00,36,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.94,29.899999999999995
CHINELOS,Chinelo Feminino,CHINELO FEMININO,24/07/14,00/00/00,123,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.73833333333334,64.9
CHINELOS,Chinelo Masculino,CHINELO MASCULINO,20/03/17,00/00/00,62,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.81,39.9
CHINELOS,Sapato Feminino,CHINELOS,29/01/13,00/00/00,108,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.16,29.9
CHINELOS,Sapato Masculino,CHINELO,30/01/13,00/00/00,126,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.39,37.9
CHINELOS OLK,Sapato Masculino,CHINELO,29/03/11,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.45,29.9
CHINELOS RAMARIM,Chinelo Feminino,CHINELO FEMININO,22/02/13,00/00/00,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.93,89.9
CHINELOS SORTIDOS,Sapato Feminino,CHINELOS,26/09/12,00/00/00,14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.3,9.9
CHINELOS TEMAS,Chinelo Feminino,CHINELO FEMININO,25/09/12,00/00/00,103,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.308333333333332,16.901666666666667
CHINEO,Sapato Feminino,CHINELOS,01/03/13,00/00/00,17,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.95,39.9
CHIONELO GLAMUOR,Sapato Feminino,CHINELOS,25/09/12,00/00/00,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.57,22.899999999999995
CHUTEIRA,Chuteira,CHUTEIRA,30/09/19,00/00/00,157,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52.511428571428574,107.04285714285716
CHUTEIRA,Sapato Feminino,TENIS,25/04/14,00/00/00,72,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,51.14714285714286,99.9
CHUTEIRA DE CAMPO TITANIUM,Chuteira,CHUTEIRA,03/08/11,00/00/00,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.0,89.91
CHUTEIRA SCTY,Chuteira,CHUTEIRA,10/10/11,00/00/00,13,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55.61,109.9
CHUTEIRA SCTY DIGITAL,Chuteira,CHUTEIRA,08/12/12,00/00/00,26,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55.6,109.9
