ID_Produto,Produto,Grupo,SubGrupo,Ultima Compra,Ultima Venda,Qtd Ent,Estoque Geral,Custo Estoque,Vr.Venal,Qtde Ven,Custo Venda,Vr.Venda,Margem,Venda Media,Reposicao,Pr.Venda
4496,TENIS RAINHA,Sapato Masculino,TENIS,2013-11-20,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.99,159.9
4497,TENIS RAINHA SYS,Sapato Feminino,TENIS,2013-10-23,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.99,99.9
4498,TENIS RAINHA SYS CELEB,Sapato Feminino,TENIS,2011-08-03,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55.0,109.905
4499,TENIS RAINHA SYS FOXY,Sapato Feminino,TENIS,2011-07-26,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.0,79.9
4500,TENIS RAINHA SYS SCAPE,Sapato Feminino,TENIS,2011-07-26,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.99,89.91
4501,TENIS RANDALL,Sapato Masculino,TENIS,2011-12-19,,141,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.01571428571429,65.61428571428571
4502,TENIS REBOK,Sapato Masculino,TENIS,2012-09-27,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.9,199.9
4503,TENIS RED NOSE CROWD,Sapato Masculino,TENIS,2015-03-27,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,68.14,139.9
4504,TENIS RED NOSE NOMAD,Sapato Masculino,TENIS,2015-03-27,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,63.59,129.9
4505,TENIS RED NOSE SLASH,Sapato Masculino,TENIS,2015-03-27,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.95,99.9
4506,TENIS RED NOSE STONE,Sapato Masculino,TENIS,2015-03-27,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.41,89.9
4507,TENIS REEBOK,Sapato Feminino,TENIS,2012-05-03,,13,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.95,174.9
4508,TENIS REEBOK,Sapato Masculino,TENIS,2011-03-28,,35,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,95.85375,193.6575
4509,TENIS SINT.,Sapato Feminino,TENIS,2011-11-08,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
4510,TENIS SKIDGRIP,Sapato Feminino,TENIS,2015-08-24,,33,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58.95,129.9
4511,TENIS SKIDGRIP,Sapato Masculino,TENIS,2012-12-10,,29,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54.45,119.9
4512,TENIS SKIDGRIP,Tenis Adulto,TENIS,2013-04-16,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,99.9
4513,TENIS SLIP SHUNSHINE,Tenis Adulto,TENIS,2013-04-30,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.95,119.9
4514,TENIS SOFT,Sapato Feminino,******************************,2013-02-20,,14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52.16,99.9
4515,TENIS SOFT,Sapato Feminino,TENIS,2013-02-20,,26,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,51.03,99.9
4516,TENIS SOFT,Tenis Adulto,TENIS,2013-07-25,,69,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,56.26,111.32857142857144
4517,TENIS SOFT PELO,Tenis Adulto,TENIS,2013-07-25,,122,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58.917,117.9
4518,TENIS SPECIALITY LEATHER,Tenis Adulto,TENIS,2013-03-08,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
4519,TENIS STAR PLAYER,Sapato Masculino,TENIS,2012-12-10,,14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54.675,109.9
4520,TENIS STRIKING,Sapato Feminino,TENIS,2015-03-20,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,84.2,169.9
4521,TENIS SUEDE SNIKER,Tenis Adulto,TENIS,2013-04-30,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
4522,TENIS THE BEST LEATHER,Sapato Masculino,TENIS,2013-03-22,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66.8,129.9
4523,TENIS THE BEST SHINE,Sapato Masculino,TENIS,2013-03-22,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57.9,119.9
4524,TENIS TIPO ESPORTIVO,Sapato Feminino,TENIS,2014-05-15,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,159.9
4525,TENIS TOPPER DOM,Tenis Infantil,TENIS INFANTIL,2012-05-16,,15,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.5,69.9
4526,TENIS TRACE,Sapato Masculino,TENIS,2011-10-20,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47.34,99.9
4527,TENIS TRYON,Sapato Feminino,TENIS,2011-08-03,,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48.9075,99.905
4528,TENIS WEST COAST,Tenis Adulto,TENIS,2013-04-10,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64.5,139.9
4529,TENIS WOMAN CANVAS,Tenis Adulto,TENIS,2013-04-30,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.95,79.9
4530,TENIS WOMAN LEATHER,Tenis Adulto,TENIS,2013-04-30,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.95,119.9
4531,TENIS ZAGGA,Sapato Feminino,TENIS,2011-04-13,,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.45,39.91
4532,TENIS ZIG KICK,Tenis Adulto,TENIS,2013-09-03,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.95,199.9
4533,TENIS-MEIA,Sapato Feminino,TENIS,2024-08-12,2025-04-29,66,1.0,35.0,70.0,8,280.0,440.0,57.14,55.0,35.0,70.0
4534,TENS,Tenis Adulto,TENIS,2017-07-24,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,93.56,189.9
4535,TERNINHO DE TECIDO,Confeccao,BLUSA,2015-03-04,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,159.9
4536,TESTEIRA,Acessorios,ACESSORIOS,2012-09-26,,18,4.0,8.0,4.0,0,0.0,0.0,0.0,0.0,5.199,5.165
4537,THIRT,Confeccao,BLUSA,2017-04-24,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
4538,TOMARA Q CAIA,Confeccao,BLUSA,2011-09-29,,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.56428571428571,67.76
4539,TOMARA Q CAIA,Confeccao,TOMARA Q CAIA,2013-10-30,,93,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.594,63.9
4540,TOMARA Q CAIA FL,Confeccao,VESTIDO,2011-09-21,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.9,89.9
4541,TOMARA QUE CAI,Confeccao,BLUSA,2012-02-09,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.9,49.9
4542,TOMARA QUE CAI ROANA,Confeccao,TOMARA Q CAIA,2013-01-16,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.9,39.9
4543,TOMARA QUE CAIA,Confeccao,BLUSA,2012-10-25,,43,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.905,50.901
4544,TONALIZANTE,Acessorios,ACESSORIOS,2018-03-12,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.98,49.9
4545,TOOP BOJO,Confeccao,TOP,2015-09-17,,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.76,59.9
4546,TOP,Confeccao,BLUSA,2011-05-18,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.9,79.9
4547,TOP,Confeccao,TOP,2019-10-30,,49,1.0,56.0,1.0,0,0.0,0.0,0.0,0.0,48.06727272727273,81.81818181818181
4548,TOP CONTROL,Confeccao,TOP,2012-09-25,,18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.33,36.9
4549,TOP PAETE LISO,Confeccao,TOP,2012-10-25,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
4550,TOP Q CAIA,Confeccao,TOP,2013-09-18,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.99,199.9
4551,TOP RENDA,Confeccao,BLUSA,2011-09-14,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,119.9
4552,TOPER,Confeccao,TOP,2011-12-17,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,68.4,139.9
4553,TOPER IRREGULAR,Confeccao,TOP,2011-12-19,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
4554,TOPER T Q C,Confeccao,TOP,2011-12-17,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.95,79.9
4555,TOPER T.Q.C C/ ZIPER,Confeccao,BLUSA,2011-10-20,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
4556,TOPPER,Confeccao,BLUSA,2017-08-07,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.91,79.9
4557,TOPPER DOM,Tenis Infantil,TENIS INFANTIL,2014-05-07,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37.5,69.9
4558,TOPPER DOMINATOR II,Chuteira,CHUTEIRA,2013-02-27,,121,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.0,79.9
4559,TOPPER DOMONATOR,Sapato Masculino,TENIS,2012-04-04,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.5,69.9
4560,TOPPER LOYAL,Sapato Masculino,TENIS,2012-03-12,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.9,69.9
4561,TOPPER NEW CASUAL,Chuteira,CHUTEIRA,2011-07-27,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.9,69.9
4562,TOPPER RENDA,Confeccao,TOP,2013-04-05,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.9,49.9
4563,TOPPES C RENDA,Confeccao,TOP,2014-11-12,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72.9,139.9
4564,TORA TQC LIFE,Confeccao,BLUSA,2012-08-02,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.9,39.9
4565,TOTEM,Acessorios,ACESSORIOS,2021-10-19,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,323.27,1.0
4566,TOTEM MKT IPANEMA,Acessorios,ACESSORIOS,2012-03-27,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,246.35,246.35
4567,TRATORADA,Sapato Feminino,RASTEIRINHA,2016-11-29,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52.0,99.9
4568,TRATORADA,Sapato Feminino,SAPATO,2016-11-29,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52.0,99.9
4569,TRATORADA,Sapato Feminino,TAMANCO,2016-11-29,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52.0,99.9
4570,TREVO G3,Acessorios,ACESSORIOS,2012-09-17,,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.5,4.9
4571,TREVO M CRISTAL,Acessorios,ACESSORIOS,2012-09-17,,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.39,4.9
4572,TRICO COSTAS CHATON,Confeccao,BLUSA,2013-03-25,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.87,39.9
4573,TRICO ESTAMPA,Confeccao,BLUSA,2015-03-20,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.0,139.9
4574,TRICO LISTRADO,Confeccao,BLUSA,2015-03-20,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.0,139.9
4575,TRICO RENDA,Confeccao,BLUSA,2013-03-25,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.37,39.9
4576,TRICO RETANGULO,Confeccao,BLUSA,2013-03-25,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.97,39.9
4577,TRICOT,Confeccao,BLUSA,2023-06-20,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.0,69.9
4578,TRICOT FECHADO PUNHO SPIKE,Confeccao,BLUSA,2013-03-25,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.47,39.9
4579,TRIPACK ACTIVE,Meias,MEIAS,2012-05-28,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.9,24.9
4580,TRIPACK MEIAS SAPATILHAS,Meias,MEIAS,2012-05-28,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.45,24.9
4581,TRNIS,Sapato Feminino,TENIS,2013-03-21,,103,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48.42,99.9
4582,TRNIS SOLDIER W,Sapato Masculino,TENIS,2011-08-11,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,90.43,169.92
4583,TSHIRT,Confeccao,BLUSA,2020-09-30,,49,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.596250000000005,115.525
4584,TSHIRT BASICA,Confeccao,BLUSA,2019-08-06,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,99.9
4585,TSHIRT C/HOT FIX,Confeccao,BLUSA,2013-08-07,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.9,89.9
4586,TSHIRT LOCALIZADA,Confeccao,BLUSA,2019-08-06,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,99.9
4587,TSHIRT MODERNA,Confeccao,BLUSA,2019-08-06,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
4588,TSHIRT TELA,Confeccao,BLUSA,2019-08-06,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
4589,TSHORT,Confeccao,BLUSA,2019-10-28,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.25,119.9
4590,TSURT,Confeccao,BLUSA,2021-10-01,,16,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.9,59.9
4591,TUNICA,Confeccao,BLUSA,2017-06-01,,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.99,49.9
4592,TUNICA 3/4,Confeccao,BLUSA,2013-03-27,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.9,59.9
4593,TUNICA DEC CANOA,Confeccao,BLUSA,2016-03-24,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.12,44.9
4594,TUNICA DEC CANOA BARBIE,Confeccao,BLUSA,2016-03-24,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.92,39.9
4595,TUNICA/ML,Confeccao,CAMISA,2012-09-20,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,159.9
4596,TUNIK,Confeccao,BLUSA,2013-04-30,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42.0,89.9
4597,TUNIK C,Confeccao,BLUSA,2013-04-30,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60.0,119.9
4598,TUNIK ES,Confeccao,BLUSA,2013-04-30,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60.0,119.9
4599,TUNIK LI,Confeccao,BLUSA,2013-04-30,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60.0,119.9
4600,TWIN SET,Confeccao,BLUSA,2018-03-06,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,53.1,119.9
4601,TWIN SET,Confeccao,CONJUNTO,2013-03-27,,11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.9,89.9
4602,TWIN SETE,Confeccao,BLUSA,2016-03-23,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55.0,109.9
4603,TWINSET RIB,Confeccao,CASACO,2013-03-06,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
4604,VAQUETA,Sapato Feminino,******************************,2013-07-15,,25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,67.2,134.9
4605,VBESTIDO,Confeccao,VESTIDO,2013-07-18,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.9,149.9
4606,VBESTIDO LONGO ESTAM,Confeccao,VESTIDO,2012-08-08,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,139.9,249.9
4607,VBESTIDO SAINT DENIS,Confeccao,VESTIDO,2015-09-03,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,136.9,249.9
4608,VBESTIDO T Q,Confeccao,VESTIDO,2011-09-21,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64.9,129.9
4609,VBLUSA MALHA ESTAM,Confeccao,BLUSA,2013-04-25,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.24,29.9
4610,VENTOSA,Acessorios,ACESSORIOS,2012-11-22,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.18,2.18
4611,VESIDO,Confeccao,VESTIDO,2019-08-09,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.9,199.9
4612,VEST BORD,Confeccao,VESTIDO,2017-08-07,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,98.9,199.9
4613,VEST LONGO,Confeccao,VESTIDO,2017-09-08,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.9,199.9
4614,VEST SOLTA,Confeccao,BLUSA,2013-07-18,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
4615,VEST. FEM,Confeccao,VESTIDO,2016-07-22,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.9,79.9
4616,VEST. PAETE,Confeccao,VESTIDO,2011-11-10,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.95,159.9
4617,VEST. T.Q.C,Confeccao,VESTIDO,2011-11-10,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,169.9
4618,VEST.BABADO,Confeccao,VESTIDO,2017-09-08,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,159.9
4619,VEST.ESTAMPADO,Confeccao,VESTIDO,2016-04-14,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,115.9,219.9
4620,VEST.FLUID,Confeccao,VESTIDO,2012-08-30,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
4621,VEST.VISCOSE ESTAMP.,Confeccao,VESTIDO,2014-03-12,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.9,169.9
4622,VESTDO,Confeccao,VESTIDO,2011-09-21,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,94.95,169.9
4623,VESTE,Confeccao,VESTIDO,2014-09-24,,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,77.90666666666667,153.23333333333335
4624,VESTID0,Confeccao,VESTIDO,2015-10-20,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40.42,179.9
4625,VESTIDI XADREZ,Confeccao,BLUSA,2011-05-19,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.95,149.91
4626,VESTIDO,Confeccao,BLUSA,2016-08-31,,485,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,86.32368421052632,170.9057894736842
4627,VESTIDO,Confeccao,CALCA,2016-11-26,,21,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,102.34125,213.025
4628,VESTIDO,Confeccao,CAMISA,2014-07-30,,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
4629,VESTIDO,Confeccao,CAPRI,2016-08-26,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100.65,192.4
4630,VESTIDO,Confeccao,CONJUNTO,2022-04-22,2025-02-03,10,2.0,500.0,799.8,1,249.9,100.0,59.98,100.0,141.58714285714285,255.6142857142857
4631,VESTIDO,Confeccao,CORSARIO,2016-10-17,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,114.9,219.9
4632,VESTIDO,Confeccao,SAIA,2013-04-05,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.9,199.9
4633,VESTIDO,Confeccao,SHORT,2012-11-28,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.25333333333334,113.23333333333332
4634,VESTIDO,Confeccao,VESTIDO,2012-12-31,2025-03-29,4848,93.0,6399.0,13291.2,95,8319.57,10660.11,2742.66,349.9,94.72253326996196,190.3130228136882
4635,VESTIDO 1 OMBRO,Confeccao,BLUSA,2011-07-21,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.9,69.9
4636,VESTIDO 1OMBRO BORD CINT,Confeccao,VESTIDO,2013-10-30,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,169.9
4637,VESTIDO 4BOTOES,Confeccao,BLUSA,2011-05-19,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,84.95,169.92
4638,VESTIDO 92V,Confeccao,VESTIDO,2013-01-17,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62.9,119.9
4639,VESTIDO ALCA GGROSSA,Confeccao,VESTIDO,2013-04-30,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23.97,149.9
4640,VESTIDO ALEXA,Confeccao,VESTIDO,2014-08-13,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66.03,259.9
4641,VESTIDO AMINE,Confeccao,VESTIDO,2014-08-13,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.37,239.9
4642,VESTIDO ANASTACIA,Confeccao,VESTIDO,2014-08-13,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,61.28,239.9
4643,VESTIDO ANIMAL,Confeccao,VESTIDO,2015-05-15,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,93.9,189.9
4644,VESTIDO APLIQUE,Confeccao,VESTIDO,2014-09-16,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,119.9,239.9
4645,VESTIDO ARKANSAS,Confeccao,VESTIDO,2019-02-23,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,98.0,199.9
4646,VESTIDO ARRUDA,Confeccao,VESTIDO,2014-11-12,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,107.91,219.9
4647,VESTIDO ARTICO,Confeccao,VESTIDO,2013-04-15,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,116.97,219.9
4648,VESTIDO BABADO DECOTE,Confeccao,VESTIDO,2013-10-21,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
4649,VESTIDO BABADO RENDA,Confeccao,VESTIDO,2011-11-18,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.9,219.9
4650,VESTIDO BAND,Confeccao,VESTIDO,2015-10-20,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,134.91,269.9
4651,VESTIDO BANDAGEM,Confeccao,BLUSA,2011-05-19,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54.95,109.905
4652,VESTIDO BANDAGEM,Confeccao,VESTIDO,2012-10-25,,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,78.15,147.4
4653,VESTIDO BARCELONA LUREX,Confeccao,VESTIDO,2013-03-26,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.99,139.9
4654,VESTIDO BARRA BABADO,Confeccao,VESTIDO,2014-04-03,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58.45,249.9
4655,VESTIDO BARRADO,Confeccao,VESTIDO,2015-10-20,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,98.91,199.9
4656,VESTIDO BASICO,Confeccao,VESTIDO,2013-05-22,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,94.9,199.9
4657,VESTIDO BASICO CETIM EST.,Confeccao,VESTIDO,2014-03-26,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,90.99,189.9
4658,VESTIDO BICHO,Confeccao,VESTIDO,2013-08-22,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82.9,159.9
4659,VESTIDO BLUSA VISC.,Confeccao,VESTIDO,2014-08-27,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,83.9,159.9
4660,VESTIDO BLUSAO SANDRA,Confeccao,VESTIDO,2014-03-26,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,61.28,199.9
4661,VESTIDO BOJO LASE,Confeccao,VESTIDO,2011-08-19,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,159.91
4662,VESTIDO BOJO TQC,Confeccao,VESTIDO,2013-01-17,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,109.9
4663,VESTIDO BORDADO,Confeccao,VESTIDO,2014-11-06,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,199.9
4664,VESTIDO BRILHO,Confeccao,VESTIDO,2013-01-17,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.9,199.9
4665,VESTIDO BUSTO RENDA,Confeccao,VESTIDO,2014-08-13,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,220.9,399.9
4666,VESTIDO C BABADO,Confeccao,VESTIDO,2013-09-18,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.9,199.9
4667,VESTIDO C CINTO,Confeccao,BLUSA,2011-05-19,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
4668,VESTIDO C CINTO,Confeccao,VESTIDO,2013-09-24,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,91.58333333333331,179.9
4669,VESTIDO C COLAR,Confeccao,VESTIDO,2013-09-24,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,85.9,169.9
4670,VESTIDO C MANGA EM RENDA,Confeccao,VESTIDO,2014-04-03,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38.86,249.9
4671,VESTIDO C PALA,Confeccao,VESTIDO,2014-10-01,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.4,214.9
4672,VESTIDO C RENDA,Confeccao,VESTIDO,2013-09-18,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,83.9,154.905
4673,VESTIDO C/ CINTO,Confeccao,VESTIDO,2011-11-10,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,159.9
4674,VESTIDO C/ TIRA BORDADA,Confeccao,VESTIDO,2011-11-18,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64.9,129.9
4675,VESTIDO C/2CINTOS,Confeccao,VESTIDO,2012-11-10,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.9,149.9
4676,VESTIDO C/AMARRACAO,Confeccao,VESTIDO,2013-07-11,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.36,119.9
4677,VESTIDO C/BROCADO E TULE,Confeccao,VESTIDO,2013-05-22,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.9,199.9
