ID_Unico;Referencia;Custo Venda    ;Vr.Venda       ;Reposicao      ;Pr.Venda       
X0135_100_0;X0135;176;264,74;78,88;169,9
2811199B_100_0;2811199B;180,3;261,4;90,15;169,9
272MRT_100_0;272MRT;129,66;260,7;43,23;89,9
8484814_100_0;8484814;86;260;53,14;179,9
84618_100_0;84618;89;260;54,99;179,9
84660_100_0;84660;86;260;53,14;179,9
84652_100_0;84652;86;260;53,14;179,9
3482698_100_0;3482698;117,6;260,88;65,71;229,9
10027690_100_0;10027690;132,1;259,9;163,24;259,9
271MRT_100_0;271MRT;139,8;259,8;79,56;129,9
414310_100_0;414310;144,24;259,6;39,67;69,9
84670_100_0;84670;65;259,8;40,16;129,9
B1106095_100_0;B1106095;170;259,9;85;159,9
84126_100_2;84126;61,1;259,8;37,76;129,9
VR3189_100_0;VR3189;130;259,9;130;259,9
83617_100_0;83617;102,9;259,92;54,79;199,9
3483427_100_0;3483427;78;259,9;41,54;159,9
3483428_100_0;3483428;78;259,83;41,54;159,9
3483585_100_0;3483585;68;259,8;36,21;129,9
1010106003_100_0;1010106003;135,9;259,9;135,9;259,9
1010106002_100_0;1010106002;135,9;259,9;135,9;259,9
348304902801_100_0;348304902801;67,13;259,9;67,13;259,9
348304903801_100_0;348304903801;67,13;259,9;67,13;259,9
348304703801_100_0;348304703801;67,13;259,9;67,13;259,9
100001_100_1;100001;160,4;255,52;34,84;79,9
3482675_100_0;3482675;112,7;253,87;62,7;219,9
3482138_100_0;3482138;112,7;253,87;61,99;219,9
C5205_100_0;C5205;140;249,49;28;49,9
07_100_0;7;100;249,5;20;49,9
03_100_1;3;125;249,5;25;49,9
3484751_30_0;3484751;61,5;249,9;76;249,9
2BL_100_0;2BL;139,8;249,9;69,9;149,9
BL25_100_2;BL25;125;249,5;25;49,9
2802167B_100_0;2802167B;243;249,9;121,5;239,9
83222_100_0;83222;118,58;249,9;63,95;219,9
100121_100_0;100121;220,34;249,8;96,85;199,9
2811222B_100_0;2811222B;128,15;249,85;128,15;249,9
65006751_100_0;65006751;103,25;248,19;22,72;49,9
88221424_100_0;88221424;112,5;247,57;22,5;49,9
VR2407_100_0;VR2407;150;247,31;75;149,9
C141_100_0;C141;119,5;246,59;23,9;49,9
1010108006_100_0;1010108006;135,9;246,09;135,9;259,9
1010106001_100_0;1010106001;135,9;246,08;135,9;259,9
VR2594_100_0;VR2594;125;244,9;125;244,9
X0070_100_0;X0070;180;240;80,67;179,9
CH845A_100_0;CH845A;200;240;100;199,9
83438_100_0;83438;82,81;240;89,01;299,9
T3087_100_0;T3087;131,4;239,37;21,9;39,9
N369013009_100_0;N369013009;162,36;239,8;28,82;59,9
82374751_100_0;82374751;96,6;239,6;26,57;59,9
45MRT_100_0;45MRT;124,2;239,7;47,12;79,9
K653082751_100_0;K653082751;119,55;239,7;42,44;79,9
604NOVA_100_0;604NOVA;129,8;239,8;73,87;119,9
CF299_100_0;CF299;131,8;239,8;66,49;119,9
66555751_100_0;66555751;105,48;239,6;26,37;59,9
H016143751_100_0;H016143751;116,73;239,7;41,83;79,9
39MRT_100_1;39MRT;115,2;239,7;40,9;79,9
055033751_100_0;55033751;105,84;239,6;26,46;59,9
172MRT_100_0;172MRT;125,1;239,65;41,71;79,9
214_100_1;214;128;239,6;32;59,9
031_100_0;31;140;239,6;35;59,9
024_100_2;24;132;239,6;33;59,9
172M_100_0;172M;26,64;239,7;8,88;79,9
84637_100_0;84637;59;239,8;36,46;119,9
84312_100_0;84312;59;239,8;36,46;119,9
84303_100_0;84303;59;239,8;36,43;119,9
84310_100_0;84310;59;239,8;36,46;119,9
84311_100_0;84311;59;239,8;36,46;119,9
BL45_100_1;BL45;135;239,8;45;89,9
84425_100_0;84425;58;239,8;35,84;119,9
CL3008_100_0;CL3008;120;239,9;120;239,9
VR2442_100_0;VR2442;120;239,9;120;239,9
83731_100_0;83731;78,4;239,91;83,5;299,9
VR2925_100_0;VR2925;120;239,9;120;239,9
2811134A_100_0;2811134A;222,1;239,9;111,05;199,9
83389_100_0;83389;96,04;239,93;53,59;179,9
348289800501_100_0;348289800501;62,23;239,9;62,23;239,9
62006101_100_0;62006101;99;237,8;27,23;59,9
848289500501_100_0;848289500501;64,68;237,4;64,68;249,9
84M_100_0;84M;26,52;236,6;6,63;59,9
109MRT_100_1;109MRT;122,7;235,7;43,56;79,9
H062555009_100_0;H062555009;111,57;235,7;39,98;79,9
H062555751_100_0;H062555751;111,57;235,7;39,98;79,9
36MRT_100_0;36MRT;118,2;235,91;41,96;79,9
87MRT_100_0;87MRT;128,7;235,7;45,69;79,9
H016143101_100_0;H016143101;116,73;235,7;41,83;79,9
272_100_0;272;37,02;234,8;12,34;79,9
48MRT_100_0;48MRT;117,6;233,6;31,31;59,9
3483581_100_0;3483581;68;233,8;36,21;129,9
83980_100_0;83980;75;231,9;79,88;289,9
VR3532_100_0;VR3532;125;229,9;125;229,9
348291802101_100_0;348291802101;58,8;229,9;58,8;229,9
13006101_100_0;13006101;114,36;227,62;31,45;59,9
83129_100_0;83129;87,22;227,91;47,91;159,9
83127_100_0;83127;87,22;227,9;45,57;159,9
100181_100_0;100181;167,52;227,83;73,76;159,9
100121_100_1;100121;238,22;223,24;104,29;199,9
2BL_100_1;2BL;119,8;220;59,9;119,9
2811223B_100_0;2811223B;121,5;220;121,5;239,9
83134_100_0;83134;71,24;220,8;39,19;129,9
LF19_100_0;LF19;130;220,8;65;129,9
CI20_100_0;CI20;120;219,5;20;39,9
807_100_0;807;140;219,9;35;69,9
B275_100_0;B275;110;219,8;55;109,9
82585_100_0;82585;61,75;219,9;67,93;219,9
848259602001_100_0;848259602001;56,35;216,22;56,35;219,9
L016A_100_0;L016A;110,7;209,7;36,9;69,9
N374033065_100_0;N374033065;224,35;209,83;34,13;69,9
N364019387_100_0;N364019387;148,35;209,8;31,6;59,9
N369013751_100_0;N369013751;162,36;209,9;28,82;59,9
N374033751_100_0;N374033751;160,25;209,9;34,13;69,9
5403101_100_0;5403101;104,76;209,4;19,21;34,9
K724004009_100_0;K724004009;105,21;209,7;37,35;69,9
H045148751_100_0;H045148751;102,51;209,7;38,89;69,9
H016033751_100_0;H016033751;109,59;209,7;41,57;69,9
H062148751_100_0;H062148751;108,24;209,7;41,07;69,9
1008_100_0;1008;110;209,9;55;119,9
31013_100_0;31013;90;209,7;30;69,9
31004_100_0;31004;90;209,7;30;69,9
4BL_100_0;4BL;119,7;209,8;39,9;79,9
SG763_100_0;SG763;83,95;209,9;83,95;299,9
82586_100_0;82586;61,75;208,9;67,93;219,9
3482556_100_0;3482556;57,82;208,9;63,6;219,9
1010108001_100_0;1010108001;144,9;207,91;144,9;259,9
57MRT_100_0;57MRT;95,7;206,8;33,97;69,9
57MRT_100_1;57MRT;103,2;204,8;39,16;69,9
DREAM3243_100_0;DREAM3243;296,11;200;318,32;499,9
8484750_30_0;8484750;71;200;87,74;289,9
3484752_12_0;3484752;66,5;200;82,17;269,9
3484757_30_0;3484757;67,5;200;83,41;269,9
8484750_12_0;8484750;71;200;87,74;289,9
3484751_41_0;3484751;61,5;200;72;249,9
84583_100_0;84583;70,5;200;43,56;139,9
33801_100_0;33801;130;200;130;249,9
83818_100_0;83818;88,5;200;94,25;349,9
83745_100_0;83745;76,93;200;81,93;299,9
83814_100_0;83814;94;200;100,11;369,9
83968_100_0;83968;79;200;84,14;299,9
83816_100_0;83816;94;200;100,11;369,9
VR2376_100_0;VR2376;120;200;120;239,9
83732_100_0;83732;90,65;200;96,54;349,9
83500_100_0;83500;77,42;200;83,42;299,9
83342_100_0;83342;79,38;200;85,06;289,9
1020E_100_0;1020E;79,6;199,6;19,9;49,9
1088A_100_0;1088A;99,6;199,59;24,9;49,9
T3087_100_1;T3087;109,5;199,5;21,9;39,9
R2086_100_0;R2086;109,5;199,5;21,9;39,9
10025962_100_0;10025962;103,7;199,9;128,15;199,9
N369013923_100_0;N369013923;135,3;199,8;28,82;59,9
CINTO1_100_0;CINTO1;100;199,5;20;39,9
8221101_100_0;8221101;92,24;199,6;23,06;49,9
8221106_100_0;8221106;92,24;199,6;23,06;49,9
272MRT_100_1;272MRT;95,8;199,8;54,52;99,9
252NOVA_100_1;252NOVA;107,8;199,8;61,35;99,9
K816250101_100_0;K816250101;107,62;199,8;57,31;99,9
70M_100_0;70M;21,1;199,48;4,22;39,9
60143751_100_0;60143751;87,76;199,6;21,94;49,9
51M_100_0;51M;19,25;199,5;3,85;39,9
086_100_1;86;80;199,6;20;49,9
59M_100_0;59M;22,32;199,6;5,58;49,9
01_100_1;1;80;199,6;20;49,9
1613_100_0;1613;100;199,6;25;49,9
02_100_0;2;100;199,6;25;49,9
43006751_100_0;43006751;89,72;199,6;24,67;49,9
4314375_100_0;4314375;104,96;199,6;28,86;49,9
BONE_100_0;BONE;112;199,4;16;29,9
BS78781_100_0;BS78781;97,19;199,9;120,11;199,9
84590_100_0;84590;47,94;199,8;27,33;99,9
1012_100_1;1012;100;199,8;50;99,9
B1106609_100_0;B1106609;96;199,8;48;99,9
83979_100_0;83979;75;199,9;79,88;289,9
82612_100_0;82612;52;199,9;55,38;199,9
CH8706_100_0;CH8706;100;199,9;100;199,9
VR3241_100_0;VR3241;125;199,9;125;249,9
VR3236_100_0;VR3236;125;199,9;125;249,9
CH9152_100_0;CH9152;100;199,9;100;199,9
83237_100_0;83237;65,17;199,9;71,69;249,9
83236_100_0;83236;65,17;199,9;70,7;249,9
VR2775_100_0;VR2775;100;199,9;100;199,9
878258502001_100_0;878258502001;49;199,9;49;199,9
3482204_100_0;3482204;106,82;199,85;58,75;219,9
3482183_100_0;3482183;112,7;199,92;61,99;219,9
C010R_100_1;C010R;99,6;198,38;24,9;49,9
272NOVA_100_0;272NOVA;107,8;194,9;61,34;99,9
272NOVA_100_1;272NOVA;109,8;194,8;62,49;99,9
K816250751_100_0;K816250751;107,62;194,9;57,31;99,9
VR3267_100_0;VR3267;120;191,9;120;239,9
N374033026_100_0;N374033026;192,3;190;34,13;69,9
609MRT_100_0;609MRT;112,6;189,9;59,96;99,9
208_100_1;208;33,32;189,7;8,33;49,9
84853_100_0;84853;46,5;189,9;56,47;189,9
CL2984_100_0;CL2984;95;189,9;95;189,9
83440_100_0;83440;75,46;189,98;81,16;279,9
2811183A_100_0;2811183A;102,5;189,9;102,5;189,9
2811134B_100_0;2811134B;111,05;189,9;111,05;199,9
VR2786_100_0;VR2786;95;189,9;95;189,9
VR2792_100_0;VR2792;95;189,9;95;189,9
84911_100_0;84911;46;180,4;55,87;189,9
VR2320_100_0;VR2320;95;180,4;95;189,9
L005A_100_0;L005A;92,7;179,7;30,9;59,9
1722_100_0;1722;89,4;179,4;14,9;29,9
91806_100_0;91806;136,9;179,94;75,3;139,9
48MRT_100_1;48MRT;92,7;179,7;35,17;59,9
H060143751_100_0;H060143751;78,72;179,7;29,87;59,9
66555009_100_0;66555009;79,11;179,7;26,37;59,9
153_100_0;153;28,24;179,6;7,06;44,9
061006751_100_0;61006751;85,35;179,7;28,45;59,9
015006101_100_0;15006101;90,26;179,8;45,13;89,9
61006101_100_0;61006101;76,5;179,7;28,05;59,9
84617_100_0;84617;44,5;179,9;54,99;179,9
84656_100_0;84656;43;179,9;53,14;179,9
84644_100_0;84644;32,5;179,9;40,16;179,9
BL302_100_0;BL302;90;179,7;30;59,9
BLS22_100_0;BLS22;100;179,84;25;59,9
2811700C_100_0;2811700C;99,65;179,9;99,65;179,9
2811213B_100_0;2811213B;99,65;179,9;99,65;179,9
2811194E_100_0;2811194E;99,65;179,9;99,65;179,9
3120752_100_0;3120752;46,06;179,79;25,15;89,9
2811116A_100_0;2811116A;113,9;175,9;113,9;219,9
VR3132_100_0;VR3132;125;174,9;125;249,9
X119_100_0;X119;90;170,9;80,67;179,9
84684_100_0;84684;43;170;53,14;179,9
3483585_100_1;3483585;68;170,92;36,21;129,9
1010108004_100_0;1010108004;135,9;170;135,9;259,9
1010104002_100_0;1010104002;139,9;170;139,9;259,9
1010108003_100_0;1010108003;144,9;170;144,9;259,9
N374033424_100_0;N374033424;192,3;169,83;34,13;69,9
83837_100_0;83837;43;169,9;45,8;169,9
8483594_100_0;8483594;44;169,9;46,86;169,9
3483590_100_0;3483590;44;169,9;46,86;169,9
1010108005_100_0;1010108005;135,9;169,95;135,9;259,9
348288402001_100_0;348288402001;44,1;169,9;44,1;169,9
VR2458_100_0;VR2458;85;169,9;85;169,9
VR2190A_100_0;VR2190A;85;169,9;85;169,9
M1557_100_0;M1557;85;168,3;5;9,9
VR3121_100_0;VR3121;120;167,9;120;239,9
348289303801_100_0;348289303801;62,23;167,92;62,23;239,9
348289300501_100_0;348289300501;62,23;167,9;62,23;239,9
348289803801_100_0;348289803801;62,23;167,91;62,23;239,9
82590_100_0;82590;64,6;167,8;35,53;119,9
3483402_100_0;3483402;44;161,4;46,86;169,9
100021_100_0;100021;88,34;161,4;74,22;169,9
N374033902_100_0;N374033902;160,25;160;34,13;69,9
30430_100_0;30430;168;160;56;99,9
83838_100_0;83838;43;160;45,8;169,9
348291801601_100_0;348291801601;58,8;160,91;58,8;229,9
348298602001_100_0;348298602001;56,35;160;56,35;229,9
348296402101_100_0;348296402101;58,8;160;58,8;229,9
348296502001_100_0;348296502001;58,8;160;58,8;229,9
G174019_100_0;G174019;75,58;159,8;43,02;79,9
N369013902_100_0;N369013902;162,36;159,97;28,82;59,9
188_100_0;188;81,5;159,8;40,75;79,9
H014143751_100_0;H014143751;78,5;159,8;44,67;79,9
215MRT_100_0;215MRT;77;159,8;41;79,9
236MRT_100_1;236MRT;75,8;159,8;43,13;79,9
K653082009_100_0;K653082009;79,7;159,8;42,44;79,9
42MRT_100_0;42MRT;78,8;159,8;41,96;79,9
84466_100_0;84466;39;159,9;48,2;159,9
CH0598_100_0;CH0598;105;159,91;105;199,9
201_100_1;201;27,99;159,77;9,33;59,9
CH0670_100_0;CH0670;80;159,9;80;159,9
CH0433_100_0;CH0433;80;159,9;80;159,9
348292103101_100_0;348292103101;55,37;159,94;55,37;219,9
348292102101_100_0;348292102101;55,37;159,97;55,37;219,9
69M_100_0;69M;16,88;158,03;4,22;39,9
441_100_0;441;79,6;156,45;39,8;79,9
263CMR_100_0;263CMR;99,8;155;56,79;99,9
H074143101_100_0;H074143101;74,94;155,8;40,28;79,9
188MRT_100_0;188MRT;82,4;154,9;43,88;79,9
100151_100_0;100151;89,36;153,47;37,02;79,9
3482552_100_0;3482552;56,35;153,9;59,52;219,9
3484656_100_0;3484656;43;150;53,14;179,9
B1105928_100_0;B1105928;115;150;115;219,9
83528_100_0;83528;68,6;150;73,31;259,9
2811131B_100_0;2811131B;121,5;150;121,5;239,9
83246_100_0;83246;58,31;150;61,23;219,9
2811133A_100_0;2811133A;118,65;150;118,65;229,9
CINTO2_100_0;CINTO2;75;149,5;15;29,9
6508075_100_0;6508075;72,45;149,7;26,57;49,9
65006101_100_0;65006101;61,95;149,7;22,72;49,9
02_100_1;2;66;149,7;22;49,9
55033751_100_0;55033751;71,13;149,7;26,08;49,9
55033009_100_0;55033009;71,13;149,7;26,08;49,9
005_100_0;5;72;149,7;24;49,9
05_100_0;5;60;149,7;20;49,9
43006101_100_0;43006101;67,29;149,7;24,67;49,9
84854_100_0;84854;35,5;149,9;43,12;149,9
84394_100_0;84394;37,5;149,9;46,34;149,9
84389_100_0;84389;37,5;149,9;46,34;149,9
84295_100_0;84295;37,13;149,9;45,88;149,9
3253_100_0;3253;125;149,98;125;249,9
1010110007_100_0;1010110007;145,9;149,96;145,9;269,9
83431_100_0;83431;41,65;149,9;44,22;149,9
1010105007_100_0;1010105007;79,9;149,9;79,9;149,9
1010102006_100_0;1010102006;79,9;149,84;79,9;149,9
1010102005_100_0;1010102005;79,9;149,9;79,9;149,9
1010105006_100_0;1010105006;79,9;149,9;79,9;149,9
1010111003_100_0;1010111003;79,9;149,9;79,9;149,9
BP7717_100_0;BP7717;75;149,9;75;149,9
B545_100_0;B545;75;149,9;75;149,9
348305202801_100_0;348305202801;39,2;149,9;39,2;149,9
VR2453_100_0;VR2453;90;149,9;90;179,9
6408075_100_0;6408075;83,22;147,23;30,51;49,9
170MRT_100_1;170MRT;76,38;145,9;38,19;79,9
1010105008_100_0;1010105008;79,9;144,79;79,9;149,9
83368_100_0;83368;48,02;143,91;51,31;179,9
83369_100_0;83369;48,02;143,9;51,32;179,9
100021_100_1;100021;92,49;143,91;78,05;179,9
1010105004_100_0;1010105004;79,9;142,4;79,9;149,9
K811247745_100_0;K811247745;81,86;140;43,59;79,9
N369013802_100_0;N369013802;162,36;139,36;28,82;59,9
310MRT_100_0;310MRT;74,9;139,9;85,26;139,9
63MRT_100_0;63MRT;65,8;139,8;37,45;69,9
57MRT0_100_0;57MRT0;68,8;139,8;39,16;69,9
K724004751_100_0;K724004751;70,14;139,8;37,35;69,9
K818148751_100_0;K818148751;65,94;139,8;35,11;69,9
H062148049_100_0;H062148049;72,16;139,8;41,08;69,9
H045148101_100_0;H045148101;68,34;139,8;38,89;69,9
7555751_100_0;7555751;67,88;139,6;16,97;34,9
63143101_100_0;63143101;63,72;139,8;31,86;69,9
H033_3_0;H033;72;139,7;19,8;39,9
84582_100_0;84582;35,25;139,9;43,56;139,9
CH05994_100_0;CH05994;105;139,92;105;199,9
BLS35_100_0;BLS35;70;139,8;35;69,9
14770_100_0;14770;53,8;139,8;26,9;69,9
83238_100_0;83238;50,96;139,98;53,55;189,9
H016033009_100_0;H016033009;73,06;135,62;41,58;69,9
83846_100_0;83846;43;135,9;45,8;169,9
2811198C_100_0;2811198C;94,9;135,9;94,9;169,9
50MRT_100_0;50MRT;63,8;134,9;36,31;69,9
84650_100_0;84650;43;130;53,14;179,9
N367490049_100_0;N367490049;114,21;129,9;40,54;79,9
314MRT_100_0;314MRT;67,29;129,8;22,43;44,9
84932_100_0;84932;32,5;129,9;39,47;129,9
2237_100_0;2237;53,8;129,8;26,9;69,9
348285901501_100_0;348285901501;33,32;129,9;33,32;129,9
848284903801_100_0;848284903801;33,32;129,9;33,32;129,9
348284702001_100_0;348284702001;33,32;129,9;33,32;129,9
348284101801_100_0;348284101801;33,32;129,9;33,32;129,9
348284703801_100_0;348284703801;33,32;129,9;33,32;129,9
848284302001_100_0;848284302001;33,32;129,9;33,32;129,9
848284301801_100_0;848284301801;33,32;129,9;33,32;129,9
348286002001_100_0;348286002001;33,32;123,34;33,32;129,9
753_100_0;753;95;120;95;189,9
CH763_100_0;CH763;105;120;105;199,9
2811183B_100_0;2811183B;102,5;120;102,5;189,9
CX10451_100_0;CX10451;59,96;119,8;29,98;59,9
A300E_100_0;A300E;59,8;119,8;29,9;59,9
79777_100_0;79777;61,4;119,6;15,36;29,9
CX5756_100_0;CX5756;68,94;119,7;22,98;39,9
K800148751_100_0;K800148751;65,94;119,9;35,11;69,9
70MRT_100_0;70MRT;58,98;119,7;19,67;39,9
154MRT_100_0;154MRT;61,16;119,58;15,3;29,9
154MRT_100_1;154MRT;56,7;119,7;20,13;39,9
60006751_100_0;60006751;59,01;119,7;21,64;39,9
13006751_100_0;13006751;57,18;119,8;31,45;59,9
60006101_100_0;60006101;59,01;119,2;21,64;39,9
48_100_0;48;20,88;119,7;6,96;39,9
4514310_100_0;4514310;59,02;119,8;32,46;59,9
6608010_100_0;6608010;61,44;119,8;33,79;59,9
4514375_100_0;4514375;59,02;119,8;32,46;59,9
CX1034_100_0;CX1034;59,64;119,7;19,88;39,9
X0097_100_0;X0097;58;119,9;51,99;119,9
845_100_0;845;55;119,9;55;119,9
2811703A_100_0;2811703A;90,15;119,93;90,15;169,9
1010111001_100_0;1010111001;79,9;119,91;79,9;149,9
1010105005_100_0;1010105005;79,9;119,67;79,9;149,9
100171_100_1;100171;61,93;119,9;54,52;119,9
348298603801_100_0;348298603801;56,35;119,98;56,35;229,9
61MRT_100_0;61MRT;57,8;118,04;32,9;59,9
055033009_100_0;55033009;52,92;118,77;26,46;59,9
CH0579_100_0;CH0579;85;118,9;85;169,9
VR2344_100_0;VR2344;85;118,9;85;169,9
62006751_100_0;62006751;49,5;116,8;27,23;59,9
CFB020_100_0;CFB020;62,7;110;63,25;119,9
2BL_100_2;2BL;69,9;110;69,9;139,9
VR2471_100_0;VR2471;75;104,91;75;149,9
2811327A_100_0;2811327A;66,4;103,91;66,4;129,9
263_100_0;263;21,66;100;10,83;69,9
CX12096_100_0;CX12096;71,96;100;35,98;69,9
CX12095_100_0;CX12095;71,96;100;35,98;69,9
X0110_100_0;X0110;88;100;78,88;169,9
X0130_100_0;X0130;88;100;78,88;169,9
84848_100_0;84848;46,5;100;56,47;189,9
VR2920_100_0;VR2920;105;100;105;199,9
2811194D_100_0;2811194D;99,65;100;99,65;179,9
83439_100_0;83439;80,85;100;87,38;299,9
1010111002_100_0;1010111002;79,9;100;79,9;149,9
348288403101_100_0;348288403101;44,1;100;44,1;169,9
71MRT_100_0;71MRT;43,8;99,8;24,91;49,9
K800148424_100_0;K800148424;65,94;99,9;35,11;69,9
253MRT0_100_0;253MRT0;56,9;99,9;64,77;99,9
170MRT0_100_0;170MRT0;51,9;99,9;59,07;99,9
266MRT_100_0;266MRT;45,2;99,8;24,07;49,9
60143101_100_0;60143101;43,88;99,8;21,94;49,9
011_100_0;11;50;99,8;25;49,9
6508010_100_0;6508010;48,3;99,8;26,57;49,9
84_100_0;84;17,72;99,77;8,86;49,9
6408010_100_0;6408010;55,48;99,8;30,51;49,9
CX12080_100_0;CX12080;56,96;99,9;28,48;59,9
83513_100_0;83513;84,77;99,9;91,95;299,9
1010102004_100_0;1010102004;79,9;99,9;79,9;149,9
2811131A_100_0;2811131A;121,5;99,9;121,5;239,9
318259003301_100_0;318259003301;25,48;99,9;25,48;99,9
318088203801_100_0;318088203801;27,44;99,9;27,44;99,9
318088303301_100_0;318088303301;27,44;99,9;27,44;99,9
318259203301_100_0;318259203301;27,44;99,9;27,44;99,9
318033302101_100_0;318033302101;24,5;99,9;24,5;99,9
318033302901_100_0;318033302901;24,5;99,9;24,5;99,9
81810_100_0;81810;56,35;99,9;61,99;229,9
3482680_100_0;3482680;58,8;99,95;65,71;229,9
3482178_100_0;3482178;54,88;99,9;60,37;219,9
3482726_100_0;3482726;53,9;99,97;62,62;219,9
3482577_100_0;3482577;63,7;99,96;71,82;239,9
3482174_100_0;3482174;51,45;99,95;56,6;199,9
1501_100_0;1501;43,8;98,28;21,9;49,9
CI10_100_0;CI10;60;89,7;10;19,9
178_100_0;178;41,23;89,9;41,23;89,9
871_100_1;871;42,65;89,9;42,65;89,9
1770_100_0;1770;42,27;89,9;42,27;89,9
870_100_0;870;42,65;89,9;42,65;89,9
K147024101_100_0;K147024101;44,56;89,9;47,46;89,9
K147024751_100_0;K147024751;44,56;89,9;47,46;89,9
K147024387_100_0;K147024387;44,56;89,9;47,46;89,9
20300_100_0;20300;39,9;89,9;39,9;89,9
20360_100_0;20360;39,9;89,9;39,9;89,9
2101_100_0;2101;39,9;89,9;39,9;89,9
20340_100_0;20340;39,9;89,9;39,9;89,9
2089_100_0;2089;39,9;89,9;39,9;89,9
348286403801_100_0;348286403801;23,52;89,9;23,52;89,9
348284802001_100_0;348284802001;23,52;89,9;23,52;89,9
348284803801_100_0;348284803801;23,52;89,9;23,52;89,9
318258802001_100_0;318258802001;23,52;89,9;23,52;89,9
318258803301_100_0;318258803301;23,52;89,9;23,52;89,9
318258801401_100_0;318258801401;23,52;89,89;23,52;89,9
318258803801_100_0;318258803801;23,52;85,35;23,52;89,9
91801_100_0;91801;48,88;83,9;53,77;119,9
CX11216_100_0;CX11216;49,96;80;24,98;49,9
91807_100_0;91807;58,67;80;64,54;139,9
84391_100_0;84391;29;80;35,84;119,9
348285903101_100_0;348285903101;33,32;80;33,32;129,9
348285902001_100_0;348285902001;33,32;80;33,32;129,9
C149_100_1;C149;43,9;79,9;43,9;79,9
30701_100_0;30701;29,8;79,8;14,9;39,9
R2086_100_1;R2086;43,8;79,8;21,9;39,9
2060_100_0;2060;39,6;79,9;48,48;79,9
G23304_100_0;G23304;37,92;79,9;43,16;79,9
361_100_0;361;39,33;79,9;39,33;79,9
391_100_0;391;38,38;79,9;38,38;79,9
42_100_0;42;39,33;79,9;39,33;79,9
450_100_0;450;39,33;79,9;39,33;79,9
37_100_0;37;39,8;79,9;39,8;79,9
431_100_1;431;39,33;79,9;39,33;79,9
236CMR_100_0;236CMR;37,9;79,9;43,14;79,9
K811247424_100_0;K811247424;40,93;79,9;43,59;79,9
15006101_100_0;15006101;40,45;79,9;44,5;79,9
304_100_0;304;13,68;79,85;13,68;79,9
2415155_100_0;2415155;19,11;79,9;19,84;79,9
348291702001_100_0;348291702001;29,4;79,9;29,4;119,9
348286003101_100_0;348286003101;33,32;79,96;33,32;129,9
348291701601_100_0;348291701601;29,4;79,97;29,4;119,9
348291702101_100_0;348291702101;29,4;79,97;29,4;119,9
348285402001_100_0;348285402001;33,32;79,95;33,32;129,9
348285402901_100_0;348285402901;33,32;79,98;33,32;129,9
4110_100_1;4110;15,35;79,9;15,35;99,9
VR2020_100_0;VR2020;73;79,95;73;159,9
84923_100_0;84923;34;74,35;41,29;139,9
251NOVA_100_0;251NOVA;77,9;70;88,67;139,9
G18822_100_0;G18822;32,56;69,9;34,94;69,9
83_100_0;83;36;69,9;36;69,9
K800148101_100_0;K800148101;32,97;69,9;35,11;69,9
K818148112_100_0;K818148112;32,97;69,9;35,11;69,9
STYLE2181_3_0;STYLE2181;34,2;69,9;36,79;69,9
63MRT_100_1;63MRT;32,9;69,9;37,45;69,9
K818148101_100_0;K818148101;32,97;69,9;35,11;69,9
CX1033_100_0;CX1033;39,76;69,9;19,88;39,9
20790_100_0;20790;29,9;69,9;29,9;69,9
2084_100_0;2084;29,9;69,9;29,9;69,9
2071_100_0;2071;29,9;69,9;29,9;69,9
2064_100_0;2064;29,9;66,4;29,9;69,9
CX10845_100_0;CX10845;43,52;64,9;10,88;19,9
8609501_100_0;8609501;59,98;60;59,98;99,9
8606296_100_0;8606296;37,96;60;18,98;39,9
CX5755_100_0;CX5755;45,96;60;22,98;39,9
CX10846_100_0;CX10846;43,52;60;10,88;19,9
H074143751_100_0;H074143751;74,94;60;40,28;79,9
2083_100_0;2083;29,9;60;29,9;69,9
2075_100_0;2075;29,9;60;29,9;69,9
20800_100_0;20800;29,9;60;29,9;69,9
2102_100_0;2102;39,9;60;39,9;89,9
2097_100_0;2097;39,9;60;39,9;89,9
15010_100_0;15010;26,9;60;26,9;69,9
1485_100_0;1485;26,9;60;26,9;69,9
20670_100_0;20670;29,9;60;29,9;69,9
20530_100_0;20530;29,9;60;29,9;69,9
2038_100_1;2038;39,9;60;39,9;89,9
318033302001_100_0;318033302001;24,5;60;24,5;99,9
CX10452_100_0;CX10452;29,98;59,9;29,98;59,9
L3015_100_2;L3015;31,9;59,9;31,9;59,9
U024143101_100_0;U024143101;34,45;59,9;36,69;69,9
H060143101_100_0;H060143101;26,24;59,9;29,88;59,9
211M_100_0;211M;5,95;59,9;5,95;59,9
52_100_1;52;9,02;59,8;4,51;29,9
061006101_100_0;61006101;28,45;59,9;28,45;59,9
CX10840_100_0;CX10840;28,48;59,9;28,48;59,9
CX12088_100_0;CX12088;28,48;59,9;28,48;59,9
CX14031_100_0;CX14031;38,48;59,9;38,48;59,9
318259203801_100_0;318259203801;27,44;59,97;27,44;99,9
318088303801_100_0;318088303801;27,44;59,96;27,44;99,9
6982_100_0;6982;49,9;50;49,9;99,9
CX14032_100_0;CX14032;38,48;50;38,48;59,9
20730_100_0;20730;29,9;50;29,9;69,9
CX11215_100_0;CX11215;24,98;49,9;24,98;49,9
CX12074_100_0;CX12074;23,98;49,9;23,98;49,9
CX2657_100_0;CX2657;23,98;49,9;23,98;49,9
