ID_Produto,Nome_Produto,ID_Grupo,Grupo,ID_SubGrupo,SubGrupo,ID_Cor,Cor,Ultima Compra,Qtd Ent,Ultima Venda,Estoque Geral,Custo Estoque,Vr.Estoque,Qtde Ven,Custo Venda,Vr.Venda,Margem,Venda Media,Reposicao,Pr.Venda,ID_Unico
EASY650,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,3,PRETO                         ,26/07/2021,12,23/12/2023,0,0.0,0.0,12,111504.0,220997.0,"98,2",18416.0,9292.0,1899.0,EASY650_3_0
2250102,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,2,BRANCO                        ,03/06/2022,12,27/09/2022,0,0.0,0.0,12,15816.0,22065.0,"39,51",18387.0,12785.0,2599.0,2250102_2_0
G4381,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,3,PRETO                         ,18/04/2022,9,29/06/2022,0,0.0,0.0,9,124992.0,22032.0,"76,27",2448.0,13194.0,2599.0,G4381_3_0
ULTRALEVE749,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,3,PRETO                         ,18/08/2021,12,07/11/2022,0,0.0,0.0,13,114439.0,220199.0,"92,42",16938.0,8803.0,1999.0,ULTRALEVE749_3_0
354301,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,5,MARROM                        ,22/08/2023,12,11/03/2025,1,10295.0,1999.0,12,12354.0,21992.0,"78,02",18326.0,10552.0,1999.0,354301_5_0
G4564,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,2,BRANCO                        ,11/04/2022,12,07/07/2022,0,0.0,0.0,11,142593.0,21995.0,"54,25",19995.0,12315.0,2599.0,G4564_2_0
21778,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,2,BRANCO                        ,20/07/2021,12,14/04/2022,0,0.0,0.0,13,12077.0,21958.0,"81,82",1689.0,8825.0,1799.0,21778_2_0
DAY5,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,50,CHUMBO                        ,24/04/2024,12,27/03/2025,2,2300.0,4398.0,10,11500.0,21842.0,"89,93",21842.0,12342.0,2199.0,DAY5_50_0
CT17300001,ALLSTAR                       ,1,Sapato Feminino               ,5,TENIS                         ,12,BEGE                          ,05/10/2023,9,16/05/2024,0,0.0,0.0,9,12420.0,21846.0,"75,89",24273.0,1481.0,2799.0,CT17300001_12_0
2213401,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,2,BRANCO                        ,08/09/2022,12,18/05/2023,0,0.0,0.0,12,11748.0,21790.0,"85,48",18158.0,979.0,1999.0,2213401_2_0
1800,CHINELO                       ,1,Sapato Feminino               ,6,CHINELOS                      ,100,UNICA                         ,07/10/2024,48,17/04/2025,6,954.0,4194.0,41,6519.0,21783.0,"234,15",5312.0,159.0,699.0,1800_100_0
PROOF3,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,3,PRETO                         ,13/11/2023,12,04/10/2024,0,0.0,0.0,13,13000.0,21696.0,"66,89",16689.0,10732.0,1999.0,PROOF3_3_0
64002,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,2,BRANCO                        ,22/01/2024,12,06/08/2024,0,0.0,0.0,12,112788.0,21695.0,"92,35",18079.0,10087.0,1899.0,064002_2_0
C27690,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,3,PRETO                         ,29/03/2023,12,05/10/2024,1,10185.0,1999.0,11,112035.0,216653.0,"93,38",19695.0,9676.0,1999.0,C27690_3_0
353801,SAPATO                        ,1,Sapato Feminino               ,30,SAPATO                        ,3,PRETO                         ,11/08/2023,12,03/05/2025,1,1185.0,2399.0,11,13035.0,21654.0,"66,12",19685.0,12145.0,2399.0,353801_3_0
C2769,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,3,PRETO                         ,04/04/2022,12,26/10/2022,0,0.0,0.0,12,111108.0,216044.0,"94,45",18003.0,8796.0,1899.0,C2769_3_0
2312106,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,2,BRANCO                        ,25/09/2023,12,14/11/2024,0,0.0,0.0,12,124788.0,21591.0,"73,02",17992.0,1116.0,1999.0,2312106_2_0
2286302,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,3,PRETO                         ,21/09/2022,12,23/08/2023,0,0.0,0.0,12,11994.0,215577.0,"79,74",17964.0,8996.0,1999.0,2286302_3_0
CT00120008,ALL STAR                      ,1,Sapato Feminino               ,5,TENIS                         ,4,AZUL                          ,19/12/2022,12,08/06/2024,0,0.0,0.0,11,13255.0,21553.0,"62,6",19593.0,1205.0,2399.0,CT00120008_4_0
110169,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,3,PRETO                         ,09/04/2024,12,29/04/2025,1,13095.0,2499.0,12,15714.0,21496.0,"36,8",17913.0,12929.0,2499.0,110169_3_0
347701,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,3,PRETO                         ,14/05/2024,12,13/03/2025,1,1665.0,2999.0,11,18315.0,21497.0,"17,37",19542.0,17868.0,2999.0,347701_3_0
MI853,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,3,PRETO                         ,13/05/2024,12,05/07/2024,0,0.0,0.0,12,10752.0,21498.0,"99,94",17915.0,9616.0,1799.0,MI853_3_0
Q8961,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,3,PRETO                         ,21/07/2023,12,20/01/2025,1,10752.0,2199.0,11,118272.0,21485.0,"81,66",19531.0,10675.0,2199.0,Q8961_3_0
CT04950001,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,3,PRETO                         ,12/08/2021,9,22/03/2022,0,0.0,0.0,10,10900.0,21440.0,"96,7",2144.0,1090.0,2199.0,CT04950001_3_0
EASY1,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,50,CHUMBO                        ,15/04/2023,12,30/07/2024,0,0.0,0.0,13,13000.0,21396.0,"64,58",16458.0,1000.0,1999.0,EASY1_50_0
336104,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,18,CONHAQUE                      ,26/03/2022,9,09/09/2022,0,0.0,0.0,9,12825.0,21354.0,"66,5",23726.0,13395.0,2799.0,336104_18_0
2310115,SANDALIA                      ,1,Sapato Feminino               ,95,SANDALIA                      ,30,NUDE                          ,04/10/2023,12,07/06/2024,0,0.0,0.0,13,122187.0,212461.0,"73,88",16343.0,10087.0,1899.0,2310115_30_0
AF0607001,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,4,AZUL                          ,11/10/2023,10,01/11/2024,0,0.0,0.0,9,115434.0,211935.0,"83,6",23548.0,13765.0,2599.0,AF0607001_4_0
EASY2,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,3,PRETO                         ,30/10/2023,12,01/08/2024,0,0.0,0.0,12,12000.0,211977.0,"76,65",17664.0,10732.0,1999.0,EASY2_3_0
TOP1,HAVAIANAS                     ,1,Sapato Feminino               ,6,CHINELOS                      ,100,UNICA                         ,11/12/2023,65,09/11/2024,1,1769.0,399.0,59,104371.0,21143.0,"102,58",3583.0,1898.0,399.0,TOP1_100_0
ESSENTIAL770,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,94,BLUE                          ,19/08/2020,12,22/05/2021,0,0.0,0.0,12,117792.0,211013.0,"79,14",17584.0,9816.0,1999.0,ESSENTIAL770_94_0
346901,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,3,PRETO                         ,16/04/2024,9,24/07/2024,0,0.0,0.0,9,107955.0,21072.0,"95,19",23413.0,12036.0,2399.0,346901_3_1
CT000400070,ALL STAR                      ,1,Sapato Feminino               ,5,TENIS                         ,3,PRETO                         ,10/05/2022,12,29/07/2023,0,0.0,0.0,9,10404.0,21026.0,"102,1",23362.0,1156.0,2599.0,CT000400070_3_0
238208,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,3,PRETO                         ,13/03/2023,12,21/09/2023,0,0.0,0.0,12,233988.0,209999.0,"10,25",17499.0,18524.0,3699.0,238208_3_0
2280234,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,21,PINK                          ,03/11/2022,12,24/06/2023,0,0.0,0.0,12,15810.0,209703.0,"32,64",17475.0,1278.0,2499.0,2280234_21_0
PAH0610005,SCARPIN                       ,1,Sapato Feminino               ,30,SAPATO                        ,3,PRETO                         ,13/04/2022,10,19/04/2023,0,0.0,0.0,10,12125.0,20952.0,"72,8",20952.0,12125.0,2399.0,PAH0610005_3_0
EASY3,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,13,LILAS                         ,03/10/2022,12,23/12/2023,0,0.0,0.0,11,107646.0,20892.0,"94,08",18992.0,9786.0,1999.0,EASY3_13_0
7378103,SAPATO                        ,1,Sapato Feminino               ,30,SAPATO                        ,3,PRETO                         ,29/03/2023,12,31/05/2024,0,0.0,0.0,14,13531.0,20894.0,"54,42",14924.0,9085.0,1999.0,7378103_3_0
G4382,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,2,BRANCO                        ,18/04/2022,9,16/09/2022,0,0.0,0.0,9,149994.0,208455.0,"38,98",23161.0,15833.0,2999.0,G4382_2_0
LEMA2,CHINELO                       ,1,Sapato Feminino               ,6,CHINELOS                      ,100,UNICA                         ,13/07/2022,60,13/02/2023,0,0.0,0.0,54,11286.0,208373.0,"84,63",3858.0,209.0,399.0,LEMA2_100_0
ANYWAY,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,4,AZUL                          ,22/09/2020,12,23/12/2021,0,0.0,0.0,14,103054.0,208116.0,"101,95",14865.0,7361.0,1699.0,ANYWAY_4_0
CT00120006,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,6,AMARELO                       ,26/01/2022,9,18/11/2022,0,0.0,0.0,9,10404.0,207608.0,"99,55",23067.0,1156.0,2399.0,CT00120006_6_0
ULTRALEVE1,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,3,PRETO                         ,20/11/2020,12,23/11/2021,0,0.0,0.0,13,108459.0,207627.0,"91,43",15971.0,8343.0,1699.0,ULTRALEVE1_3_1
346901,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,5,MARROM                        ,16/04/2024,9,20/05/2025,0,0.0,0.0,10,11995.0,20755.0,"73,03",20755.0,12036.0,2399.0,346901_5_1
CT24970002,ALL STAR                      ,1,Sapato Feminino               ,5,TENIS                         ,42,AMENDOA                       ,16/05/2023,9,06/09/2024,0,0.0,0.0,9,12420.0,20743.0,"67,01",23047.0,1481.0,2799.0,CT24970002_42_0
326803,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,3,PRETO                         ,24/02/2021,12,17/07/2021,0,0.0,0.0,12,14454.0,206966.0,"43,19",17247.0,11322.0,2399.0,326803_3_0
DAY2,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,3,PRETO                         ,14/02/2023,12,20/01/2024,0,0.0,0.0,11,12650.0,20584.0,"62,72",18712.0,1150.0,2199.0,DAY2_3_0
CANDY,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,3,PRETO                         ,09/09/2020,12,19/06/2021,0,0.0,0.0,13,102076.0,205714.0,"101,53",15824.0,7852.0,1599.0,CANDY_3_0
CT000400074,ALLSTAR                       ,1,Sapato Feminino               ,5,TENIS                         ,3,PRETO                         ,05/10/2023,9,25/10/2024,0,0.0,0.0,8,10408.0,20563.0,"97,57",25703.0,13962.0,2599.0,CT000400074_3_0
CT04190075,ALL STAR                      ,1,Sapato Feminino               ,5,TENIS                         ,72,UVA                           ,02/05/2024,9,12/02/2025,1,1334.0,2599.0,8,10672.0,205681.0,"92,73",2571.0,14316.0,2599.0,CT04190075_72_0
FLUTUA,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,50,MARINHO                       ,15/04/2023,12,06/09/2024,0,0.0,0.0,12,10800.0,20502.0,"89,83",17085.0,900.0,1899.0,FLUTUA_50_0
C0624B,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,41,ROSE                          ,01/12/2022,12,14/11/2024,1,9259.0,1999.0,11,101849.0,20495.0,"101,23",18631.0,8796.0,1999.0,C0624B_41_0
2350121,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,3,PRETO                         ,03/04/2023,12,22/07/2023,0,0.0,0.0,12,125004.0,20495.0,"63,95",17079.0,10105.0,1999.0,2350121_3_0
CT049500030,ALL STAR                      ,1,Sapato Feminino               ,5,TENIS                         ,2,BRANCO                        ,19/10/2023,9,17/09/2024,0,0.0,0.0,9,13671.0,20497.0,"49,93",22774.0,16301.0,2999.0,CT049500030_2_0
2310911,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,3,PRETO                         ,04/10/2023,12,23/12/2024,0,0.0,0.0,12,140388.0,20474.0,"45,84",17061.0,12555.0,2199.0,2310911_3_0
Q6811,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,3,PRETO                         ,27/05/2022,12,05/10/2022,0,0.0,0.0,12,118272.0,20392.0,"72,42",16993.0,9363.0,1999.0,Q6811_3_0
2080103,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,2,BRANCO                        ,30/06/2020,12,20/11/2020,0,0.0,0.0,12,10908.0,203369.0,"86,44",16947.0,8817.0,1799.0,2080103_2_0
C1299,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,3,PRETO                         ,01/12/2022,12,14/10/2023,0,0.0,0.0,11,101849.0,20324.0,"99,55",18476.0,8796.0,1999.0,C1299_3_0
2311123,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,3,PRETO                         ,28/02/2023,12,28/08/2023,0,0.0,0.0,12,12540.0,202937.0,"61,83",16911.0,10137.0,1999.0,2311123_3_0
314735,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,5,MARROM                        ,26/03/2022,9,14/06/2022,0,0.0,0.0,8,10516.0,202893.0,"92,94",25361.0,12356.0,2599.0,314735_5_0
314734,BOTA                          ,1,Sapato Feminino               ,3,BOTA                          ,3,PRETO                         ,26/03/2022,9,11/06/2022,0,0.0,0.0,8,10960.0,20272.0,"84,96",2534.0,12878.0,2599.0,314734_3_0
CT00040007,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,99,PRETO/VERMELHO                ,17/10/2024,9,24/03/2025,0,0.0,0.0,9,12006.0,20266.0,"68,8",22517.0,14316.0,2599.0,CT00040007_99_0
FLUTUA0,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,3,PRETO                         ,20/04/2023,12,21/08/2024,0,0.0,0.0,12,10800.0,202682.0,"87,67",1689.0,900.0,1899.0,FLUTUA0_3_0
224903,SANDALIA                      ,1,Sapato Feminino               ,95,SANDALIA                      ,30,NUDE                          ,08/03/2022,12,27/02/2023,0,0.0,0.0,13,10907.0,20234.0,"85,51",15564.0,797.0,1699.0,224903_30_0
CT00010002,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,100,UNICA                         ,09/06/2021,12,11/08/2024,0,0.0,0.0,11,10065.0,20220.0,"100,89",18381.0,915.0,2399.0,CT00010002_100_0
354305,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,2,BRANCO                        ,22/08/2023,12,15/02/2025,0,0.0,0.0,11,128645.0,20180.0,"56,87",18345.0,11986.0,2299.0,354305_2_0
SUPERA789,TENIS                         ,1,Sapato Feminino               ,5,TENIS                         ,2,BRANCO                        ,18/08/2020,12,22/04/2022,0,0.0,0.0,12,135468.0,20173.0,"48,91",1681.0,11289.0,2199.0,SUPERA789_2_0
2376303,SAPATO                        ,1,Sapato Feminino               ,30,SAPATO                        ,3,PRETO                         ,10/06/2023,12,05/01/2024,0,0.0,0.0,11,12496.0,20176.0,"61,46",18341.0,11825.0,2299.0,2376303_3_0
